split,case,audit,eval_gt,target,frame,proposal_source,geom_d_norm,geom_d_px,p_separated,p_ambiguous,p_contact,contact_score,motion_any_video,motion_trace,motion_column,roi_dir,pre_12,post_12,order_factor_12,future_score_12,ordered_score_12,pre_24,post_24,order_factor_24,future_score_24,ordered_score_24,pre_36,post_36,order_factor_36,future_score_36,ordered_score_36,event_p_separated,event_p_ambiguous,event_p_contact,contact_event_score
FRESH20,Cosmos3_seed102_0042,CONTACT,1.0,brown cube,47,TEMPORAL_BIN+GLOBAL_CLOSEST,0.3525084869705362,14.324999809265137,0.0111069600508621,0.9869629397013528,0.0019301002477848,49.54115700984613,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0042/frame_0047,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9981189572448352,0.0011708726153420443,0.0007101701398228667,0.1295606447493889
FRESH20,Cosmos3_seed102_0042,CONTACT,1.0,brown cube,64,GLOBAL_CLOSEST,0.3532241025967695,14.324999809265137,0.00039209576163,0.9237110057187862,0.0758968985195837,53.77524013789768,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0042/frame_0064,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9414685177103381,0.02209801496938571,0.03643346732027606,4.748247480496891
FRESH20,Cosmos3_seed102_0042,CONTACT,1.0,brown cube,81,GLOBAL_CLOSEST,0.3503540986512323,14.324999809265137,0.0003150461036096,0.9621146589627144,0.0375702949336758,51.86276244150331,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0042/frame_0081,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.959807367512605,0.01775200079628149,0.02244063169111366,3.1316632089254406
FRESH20,Cosmos3_seed102_0042,CONTACT,1.0,brown cube,93,GLOBAL_CLOSEST,0.3202079844304007,13.243599891662598,0.0006463111338494,0.9034326117283896,0.0959210771377612,54.7637383001956,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0042/frame_0093,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9321663696816845,0.021762473518377488,0.046071156799938034,5.695239355912678
FRESH20,Cosmos3_seed102_0042,CONTACT,1.0,brown cube,95,TEMPORAL_BIN,0.2529597931582507,10.505000114440918,0.0005031975267108,0.9036043275103895,0.0958924749628996,54.76946387180944,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0042/frame_0095,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9414685177103381,0.02209801496938571,0.03643346732027606,4.748247480496891
FRESH20,Cosmos3_seed102_0042,CONTACT,1.0,brown cube,105,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0321382230955746,1.3693000078201294,0.000519581278036,0.9394249884464468,0.0600554302755173,52.97679244987407,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0042/frame_0105,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9352128002955155,0.028365358472427982,0.036421841232056495,5.060452046827049
FRESH20,Cosmos3_seed102_0042,CONTACT,1.0,brown cube,142,TEMPORAL_BIN,1.0334062058969915,38.17890930175781,0.924064536029794,0.0759259464079081,9.517562297936686e-06,3.797249076625201,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0042/frame_0142,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9999768626090032,1.0130093486627358e-05,1.3007297510252468e-05,0.0018072344253566147
FRESH20,Cosmos3_seed102_0042,CONTACT,1.0,brown cube,165,TEMPORAL_BIN,1.016237458308088,36.97111129760742,0.4375956380348347,0.5618839214684168,0.0005204404967483,28.14624012309568,0,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed102_0042_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed102_0042/frame_0165,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9992337946360621,0.0004307426504585965,0.00033546271347940736,0.05508340387087056
FRESH20,Cosmos3_seed103_0003,CONTACT_UNCERTAIN,,yellow cube,19,TEMPORAL_BIN,8.795189764979106,159.793701171875,0.8524253476744943,0.147551812695949,2.2839629556644384e-05,7.379874597753118,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0003_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0003/frame_0019,0,0,0.0,0.0,0.0,1,1,0.5,7.379874597753118,3.689937298876559,1,1,0.5,7.379874597753118,3.689937298876559,0.9999808484892073,1.3007298187385468e-05,6.1442126052497225e-06,0.0012647861698942458
FRESH20,Cosmos3_seed103_0003,CONTACT_UNCERTAIN,,yellow cube,38,TEMPORAL_BIN+GLOBAL_CLOSEST,3.8445374145773648,70.01692199707031,0.5621258346190534,0.4377840401859857,9.01251949607592e-05,21.898214528795364,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0003_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0003/frame_0038,1,1,0.5,21.898214528795364,10.949107264397682,1,1,0.5,21.898214528795364,10.949107264397682,1,1,0.5,21.898214528795364,10.949107264397682,0.9998668534585818,7.485185675936947e-05,5.8294684658545564e-05,0.009572061303823029
FRESH20,Cosmos3_seed103_0003,CONTACT_UNCERTAIN,,yellow cube,64,TEMPORAL_BIN,3.2858447708858938,60.21411895751953,0.0111075607885993,0.9879806750993536,0.000911764112047,49.49021016617239,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0003_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0003/frame_0064,1,1,0.5,49.49021016617239,24.745105083086194,1,1,0.5,49.49021016617239,24.745105083086194,1,1,0.5,49.49021016617239,24.745105083086194,0.9966093960813179,0.002478730081489132,0.0009118738371930656,0.21512388779376315
FRESH20,Cosmos3_seed103_0003,CONTACT_UNCERTAIN,,yellow cube,75,GLOBAL_CLOSEST,2.7325213246129825,50.66411972045898,0.0005361709061811,0.9766652620260414,0.0227985670677772,51.1131198080798,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0003_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0003/frame_0075,0,1,1.0,51.1131198080798,51.1131198080798,1,1,0.5,51.1131198080798,25.5565599040399,1,1,0.5,51.1131198080798,25.5565599040399,0.9757125445609847,0.017755552651786265,0.006531902787229251,1.5409679113122383
FRESH20,Cosmos3_seed103_0003,CONTACT_UNCERTAIN,,yellow cube,89,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,9.02907370712601e-05,0.1821179577567086,0.8177917515062201,90.88507303845743,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0003_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0003/frame_0089,1,1,0.5,90.88507303845743,45.442536519228725,1,1,0.5,90.88507303845743,45.442536519228725,1,1,0.5,90.88507303845743,45.442536519228725,0.4182781745277346,0.2546914851393683,0.3270303403328972,45.43760829025813
FRESH20,Cosmos3_seed103_0003,CONTACT_UNCERTAIN,,yellow cube,91,TEMPORAL_BIN,0.0,0.0,7.968214118046456e-05,0.8178004279118337,0.1821198899469858,59.10201039029026,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0003_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0003/frame_0091,1,1,0.5,59.10201039029026,29.55100519514513,1,1,0.5,59.10201039029026,29.55100519514513,1,1,0.5,59.10201039029026,29.55100519514513,0.6079471823597835,0.28661357561194517,0.10543924202827133,24.874602983424392
FRESH20,Cosmos3_seed103_0003,CONTACT_UNCERTAIN,,yellow cube,106,GLOBAL_CLOSEST,0.0,0.0,7.483818960860046e-05,0.023148917796161,0.9767762440142302,98.83507029123108,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0003_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0003/frame_0106,1,1,0.5,98.83507029123108,49.41753514561554,1,1,0.5,98.83507029123108,49.41753514561554,1,1,0.5,98.83507029123108,49.41753514561554,0.2161845134842334,0.029257392363758045,0.7545580941520086,76.91867903338876
FRESH20,Cosmos3_seed103_0003,CONTACT_UNCERTAIN,,yellow cube,121,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,0.1194359612153961,0.8799372963806021,0.0006267424040017,44.05953905943028,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0003_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0003/frame_0121,1,1,0.5,44.05953905943028,22.02976952971514,1,1,0.5,44.05953905943028,22.02976952971514,1,1,0.5,44.05953905943028,22.02976952971514,0.9985796544717741,0.0007101727641129319,0.0007101727641129319,0.10652591461693978
FRESH20,Cosmos3_seed103_0003,CONTACT_UNCERTAIN,,yellow cube,134,GLOBAL_CLOSEST,1.991582859238073,27.477298736572266,0.0013687595730648,0.3765656527673296,0.6220655876596056,81.03484140432704,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0003_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0003/frame_0134,1,1,0.5,81.03484140432704,40.51742070216352,1,1,0.5,81.03484140432704,40.51742070216352,1,1,0.5,81.03484140432704,40.51742070216352,0.5309603555820255,0.05552730371082132,0.41351234070715304,44.12759925625637
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,24,TEMPORAL_BIN,2.087812511231728,36.32509994506836,0.3779916655642657,0.6219868938924509,2.144054328328178e-05,31.101488748950874,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0024,0,0,0.0,0.0,0.0,1,1,0.5,31.101488748950874,15.550744374475435,1,1,0.5,31.101488748950874,15.550744374475435,0.9998797482518959,7.485182270079814e-05,4.539992540340817e-05,0.008282583675380725
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,47,TEMPORAL_BIN,0.0544052263736075,0.9549999833106996,0.0018713741433581,0.975330621656965,0.0227980041996767,51.04633150281593,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0047,1,1,0.5,51.04633150281593,25.52316575140797,1,1,0.5,51.04633150281593,25.52316575140797,1,1,0.5,51.04633150281593,25.52316575140797,0.9950426238315135,0.0024786880842433074,0.0024786880842433074,0.3718032126364961
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,49,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,0.0008834813117316,0.961549937386605,0.0375665813016634,51.8341549994966,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0049,1,1,0.5,51.8341549994966,25.9170774997483,1,1,0.5,51.8341549994966,25.9170774997483,1,1,0.5,51.8341549994966,25.9170774997483,0.99363468034739,0.003182659826305054,0.003182659826305054,0.47739897394575814
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,63,GLOBAL_CLOSEST,0.0,0.0,0.0004307197066501,0.9928316904769562,0.0067375898163935,50.31534350548717,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0063,1,1,0.5,50.31534350548717,25.157671752743585,1,1,0.5,50.31534350548717,25.157671752743585,1,1,0.5,50.31534350548717,25.157671752743585,0.9864148262864497,0.01110689128285546,0.002478282430694738,0.8031728072122468
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,70,TEMPORAL_BIN,0.0,0.0,0.0006884343035958,0.9765137525889588,0.0227978131074451,51.10546894019245,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0070,1,1,0.5,51.10546894019245,25.552734470096222,1,1,0.5,51.10546894019245,25.552734470096222,1,1,0.5,51.10546894019245,25.552734470096222,0.9796402807346895,0.013827887646189878,0.006531831619120777,1.3445775442215715
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,75,GLOBAL_CLOSEST,0.0,0.0,0.0004307197066501,0.9928316904769562,0.0067375898163935,50.31534350548717,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0075,1,1,0.5,50.31534350548717,25.157671752743585,1,1,0.5,50.31534350548717,25.157671752743585,1,1,0.5,50.31534350548717,25.157671752743585,0.9732421275365628,0.022796444419936102,0.003961428043501192,1.5359650253469244
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,87,GLOBAL_CLOSEST,0.0,0.0,0.000473489061006,0.8519183751806532,0.1476081357583406,57.35673233486672,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0087,1,1,0.5,57.35673233486672,28.67836616743336,1,1,0.5,57.35673233486672,28.67836616743336,1,1,0.5,57.35673233486672,28.67836616743336,0.5675879508812102,0.26915891489810545,0.16325313422068444,29.783259166973718
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,92,TEMPORAL_BIN,0.0,0.0,0.5620692511950676,0.4377399729710767,0.0001907758338556,21.9060762319394,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0092,1,1,0.5,21.9060762319394,10.9530381159697,1,1,0.5,21.9060762319394,10.9530381159697,1,1,0.5,21.9060762319394,10.9530381159697,0.9988268581910534,0.0009118829652324387,0.00026125884371418765,0.0717200326330407
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,99,GLOBAL_CLOSEST,0.0,0.0,0.04750228439521,0.9510855099131678,0.001412205691622,47.69549606482059,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0099,1,1,0.5,47.69549606482059,23.84774803241029,1,1,0.5,47.69549606482059,23.84774803241029,1,1,0.5,47.69549606482059,23.84774803241029,0.9956464681876362,0.003182686778767261,0.001170845033596638,0.27621884229802685
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,111,GLOBAL_CLOSEST,0.0,0.0,0.0002307601966562,0.679872331410228,0.3198969083931159,65.98330740982298,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0111,1,1,0.5,65.98330740982298,32.99165370491149,1,1,0.5,65.98330740982298,32.99165370491149,1,1,0.5,65.98330740982298,32.99165370491149,0.4373487435378189,0.12530251292436217,0.4373487435378189,50.0
FRESH20,Cosmos3_seed103_0004,CONTACT,1.0,yellow cube,114,TEMPORAL_BIN,0.0,0.0,0.0006670571265522,0.9392863739276496,0.0600465689457984,52.96897559096232,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0004_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0004/frame_0114,1,1,0.5,52.96897559096232,26.48448779548116,1,1,0.5,52.96897559096232,26.48448779548116,1,1,0.5,52.96897559096232,26.48448779548116,0.9398319272535663,0.013399438153482044,0.04676863459295156,5.346835366969258
FRESH20,Cosmos3_seed103_0026,UNSCORED,,white tape,33,TEMPORAL_BIN,0.931546807394526,37.24501037597656,0.8524414338385551,0.147554597154052,3.969007392941583e-06,7.378126758441894,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0026_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0026/frame_0033,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.9999923125626458,2.90232024010578e-06,4.7851171142459015e-06,0.0006236277234298792
FRESH20,Cosmos3_seed103_0026,UNSCORED,,white tape,64,TEMPORAL_BIN,0.3320847270445342,13.27869987487793,0.0009118485555735,0.9950015297391088,0.0040866217053177,50.15873865748721,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0026_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0026/frame_0064,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.9968110891219804,0.0024787399827831836,0.0007101708952365271,0.19495408866281191
FRESH20,Cosmos3_seed103_0026,UNSCORED,,white tape,85,TEMPORAL_BIN+GLOBAL_CLOSEST,0.0,0.0,0.000168672081552,0.8177276461011075,0.1821036818173404,59.09675048678942,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0026_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0026/frame_0085,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.899317849394576,0.07360454991501338,0.027077600690410653,6.387987564791733
FRESH20,Cosmos3_seed103_0026,UNSCORED,,white tape,96,TEMPORAL_BIN,0.0,0.0,0.0001313668505096,0.8177581567661724,0.1821104763833179,59.09895547664041,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0026_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0026/frame_0096,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1.0,59.09895547664041,59.09895547664041,0.9463539631803854,0.03643524550306104,0.017210791316553502,3.542841406808402
FRESH20,Cosmos3_seed103_0026,UNSCORED,,white tape,97,GLOBAL_CLOSEST,0.0,0.0,0.0001314187221645,0.8523327899897447,0.1475357912880908,57.37021862829632,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0026_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0026/frame_0097,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1.0,57.37021862829632,57.37021862829632,0.9664451601977154,0.022789732447954358,0.010765107354330245,2.215997357830742
FRESH20,Cosmos3_seed103_0026,UNSCORED,,white tape,109,GLOBAL_CLOSEST,0.0,0.0,0.0002165688645996,0.8176884729700366,0.1820949581653637,59.093919465038205,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0026_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0026/frame_0109,0,0,0.0,0.0,0.0,0,1,1.0,59.093919465038205,59.093919465038205,0,1,1.0,59.093919465038205,59.093919465038205,0.9688184309301979,0.022795553563622888,0.008386015506179269,1.9783792287990714
FRESH20,Cosmos3_seed103_0026,UNSCORED,,white tape,121,GLOBAL_CLOSEST,0.0,0.0,0.0001158310927106,0.7309738993160066,0.2689102695912826,63.43972192492859,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0026_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0026/frame_0121,0,1,1.0,63.43972192492859,63.43972192492859,0,1,1.0,63.43972192492859,63.43972192492859,0,1,1.0,63.43972192492859,63.43972192492859,0.9321663696816845,0.046071156799938034,0.021762473518377488,4.47980519183465
FRESH20,Cosmos3_seed103_0026,UNSCORED,,white tape,127,TEMPORAL_BIN,0.0,0.0,5.835537618566668e-05,0.6799895717318672,0.3199520728919471,65.99468587578808,1,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/pipeline20_e2e_v1/motion_hybrid/Cosmos3_seed103_0026_hybrid_trace.csv,hybrid_candidate,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/vlm_contact_oracle9/whole_video_causal_v1/candidate_rois/FRESH20/Cosmos3_seed103_0026/frame_0127,0,1,1.0,65.99468587578808,65.99468587578808,0,1,1.0,65.99468587578808,65.99468587578808,0,1,1.0,65.99468587578808,65.99468587578808,0.5617016314080712,0.3406892610595999,0.09760910753232895,26.79537380621289
